"","age","income","children","credit_history","overdue_payments","active_loans","years_in_job","owns_property","assets_value","other_loans","credit_risk","education_podstawowe","education_średnie","education_wyższe","city_duże","city_małe","city_średnie","marital_status_kawaler/panna","marital_status_rozwiedziony/rozwiedziona","marital_status_żonaty/zamężna","employment_type_brak","employment_type_określona","employment_type_samozatrudnienie","employment_type_stała"
"1118",41,31213,0,1,0,1,6,1,31213,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
"1119",50,12662,2,1,1,1,3,1,12662,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1120",26,40000,0,1,0,1,11,0,40000,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"1121",41,22671,1,1,0,1,10,0,22671,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"1122",37,27618,2,1,0,3,15,1,27618,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"1123",27,26923,1,1,0,0,7,0,26923,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"1124",55,29227,0,1,0,2,5,1,29227,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1125",24,16342,0,1,1,1,8,0,16342,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"1126",36,14575,1,0,1,3,6,0,14575,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"1127",44,19693,0,0,0,0,12,1,19693,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1128",45,25334,2,0,1,2,15,0,25334,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"1129",40,32322,1,0,1,3,11,1,32322,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"1130",34,31537,0,1,1,3,18,1,31537,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"1131",31,17386,0,1,1,0,16,0,17386,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"1132",57,9243,3,0,1,0,16,1,9243,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
"1133",32,27629,0,1,0,2,17,1,27629,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"1134",45,17719,1,0,0,0,16,0,17719,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"1135",56,18280,1,0,0,1,10,1,18280,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"1136",34,15329,0,1,1,1,18,0,15329,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"1137",28,31365,1,1,1,1,7,0,31365,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"1138",43,4716,0,1,0,1,7,0,4716,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
"1139",48,15963,0,1,1,1,8,0,15963,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1140",29,38390,0,1,1,4,13,1,38390,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"1141",53,26771,0,1,1,1,6,0,26771,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
"1142",54,37019,1,1,0,2,12,0,37019,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1143",24,23975,2,0,0,1,9,1,23975,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"1144",65,32228,0,1,1,3,1,0,32228,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
"1145",21,10372,3,1,0,1,14,1,10372,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
"1146",39,17874,0,1,1,1,7,1,17874,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
"1147",38,30364,1,1,1,0,15,1,30364,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"1148",18,8578,0,1,1,3,0,0,8578,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"1149",37,19014,0,0,1,2,7,0,19014,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
"1150",43,22916,1,1,0,3,8,1,22916,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
"1151",29,11702,2,1,1,0,0,1,11702,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"1152",40,31574,0,1,1,3,15,1,31574,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1153",33,16257,2,1,1,2,3,1,16257,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"1154",36,24402,3,1,0,4,2,1,24402,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1155",50,13900,0,1,0,1,5,0,13900,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"1156",32,22647,0,1,0,3,0,0,22647,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"1157",35,11186,0,1,1,1,15,1,11186,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1158",41,14635,2,0,1,5,18,0,14635,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
"1159",43,15365,0,1,1,0,16,0,15365,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1160",46,40000,0,0,1,1,11,1,40000,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"1161",31,16052,0,1,1,1,7,1,16052,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"1162",38,18038,0,1,1,0,12,1,18038,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"1163",31,40000,0,0,1,2,12,0,40000,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"1164",44,26605,2,1,1,2,17,0,26605,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"1165",44,40000,3,1,0,4,12,1,40000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"1166",41,27902,0,0,0,2,0,0,27902,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"1167",43,40000,1,1,0,0,0,1,40000,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"1168",51,27739,0,0,1,0,14,1,27739,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"1169",45,40000,1,0,0,1,0,1,40000,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1170",38,22391,0,1,1,0,7,0,22391,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1171",48,22861,0,1,0,3,8,1,22861,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1172",28,40000,0,1,0,1,14,0,40000,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"1173",48,21683,0,1,1,1,19,0,21683,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"1174",39,19786,1,0,1,1,1,1,19786,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"1175",40,18455,0,1,0,0,8,1,18455,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
"1176",51,40000,1,1,0,1,9,1,40000,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
"1177",36,26467,0,0,0,2,12,0,26467,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1178",52,33949,0,1,0,1,0,1,33949,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"1179",64,34674,0,1,1,2,9,0,34674,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"1180",50,15634,1,1,1,2,15,1,15634,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"1181",30,13844,0,1,0,2,16,0,13844,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1182",38,28589,2,1,1,1,15,0,28589,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"1183",18,16424,0,1,1,1,12,0,16424,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1184",38,7259,0,0,0,1,4,1,7259,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"1185",70,35357,2,0,1,1,18,0,35357,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"1186",49,40000,0,1,1,2,8,1,40000,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"1187",57,15785,0,1,1,1,0,0,15785,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"1188",23,17559,3,0,0,1,10,1,17559,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"1189",22,40000,1,1,1,1,4,1,40000,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"1190",45,31923,0,1,0,1,6,1,31923,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
"1191",31,21462,1,0,1,0,12,0,21462,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"1192",35,31232,0,1,1,1,7,0,31232,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
"1193",38,38502,1,0,1,0,13,0,38502,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"1194",43,15276,2,1,1,2,2,1,15276,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1195",41,11834,0,1,1,1,8,0,11834,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
"1196",18,6709,2,1,1,1,9,0,6709,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1197",41,31260,0,1,1,3,4,0,31260,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"1198",54,40000,0,1,0,1,10,1,40000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"1199",52,17845,0,1,1,2,20,1,17845,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
"1200",33,21622,0,1,0,0,2,0,21622,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"1201",60,10471,4,0,1,4,12,0,10471,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"1202",42,31544,4,1,1,1,10,1,31544,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"1203",39,20939,3,1,1,4,3,0,20939,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"1204",43,40000,2,1,0,2,8,1,40000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1205",48,19460,0,1,1,0,2,1,19460,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"1206",42,22470,0,1,0,2,10,0,22470,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"1207",40,12439,1,1,1,0,10,1,12439,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"1208",34,23085,0,1,1,1,11,1,23085,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"1209",32,29193,3,1,1,0,13,1,29193,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"1210",22,20303,1,1,0,6,15,0,20303,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
"1211",21,17924,3,1,0,3,18,0,17924,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"1212",19,16020,0,1,0,1,7,0,16020,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"1213",36,15186,0,0,0,2,16,1,15186,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"1214",29,18787,0,1,0,1,5,0,18787,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"1215",43,6731,3,1,0,1,0,1,6731,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"1216",31,16889,3,1,1,3,5,1,16889,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"1217",53,19014,1,1,1,1,14,1,19014,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1218",35,27457,0,1,1,0,19,0,27457,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"1219",42,34654,0,1,1,2,8,1,34654,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1220",36,27669,1,1,1,0,15,1,27669,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1221",29,5986,2,0,0,3,5,1,5986,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"1222",48,35524,0,1,1,1,14,0,35524,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1223",30,40000,0,1,1,0,3,1,40000,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"1224",27,19081,1,0,1,1,8,1,19081,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"1225",22,13082,0,1,1,1,8,1,13082,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
"1226",36,22971,1,0,1,1,5,1,22971,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"1227",28,23980,2,1,1,0,4,0,23980,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1228",36,25433,0,1,1,1,9,1,25433,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1229",42,40000,0,1,1,1,18,1,40000,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"1230",33,40000,0,1,1,1,6,1,40000,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1231",51,40000,2,0,0,1,16,1,40000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"1232",52,34574,0,1,0,0,4,0,34574,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"1233",30,20447,3,1,0,0,16,1,20447,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
"1234",49,23671,0,0,0,2,10,1,23671,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"1235",26,22226,1,1,0,0,7,0,22226,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"1236",48,18316,0,1,0,1,12,1,18316,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"1237",35,40000,0,1,0,3,10,1,40000,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"1238",38,23706,0,1,0,0,13,0,23706,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1239",38,25042,2,1,1,2,11,1,25042,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"1240",32,40000,0,0,1,1,5,1,40000,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"1241",39,14356,1,1,1,2,5,0,14356,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1242",37,23286,0,1,1,0,12,0,23286,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1243",36,30857,0,1,0,1,9,0,30857,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
"1244",41,30738,2,1,0,1,18,1,30738,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"1245",26,13851,0,1,1,2,10,1,13851,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
"1246",29,40000,1,1,1,0,16,1,40000,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"1247",42,22254,3,0,1,2,19,0,22254,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"1248",38,17047,0,0,1,1,9,0,17047,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"1249",43,12365,3,1,1,4,16,1,12365,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
"1250",21,32276,0,1,1,3,12,1,32276,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"1251",41,16462,0,0,1,0,6,1,16462,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"1252",48,17483,0,1,1,2,11,1,17483,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"1253",32,20972,2,1,1,1,9,1,20972,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"1254",36,27781,0,1,1,1,10,1,27781,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"1255",50,29260,2,1,1,0,13,0,29260,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"1256",43,12912,1,0,0,2,13,1,12912,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"1257",56,21517,0,0,1,1,17,1,21517,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1258",45,15709,3,0,0,2,3,1,15709,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"1259",25,14332,0,1,0,1,6,0,14332,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1260",31,8304,0,1,0,3,9,1,8304,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"1261",39,18036,1,0,1,4,16,1,18036,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"1262",49,32450,2,0,0,0,11,1,32450,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"1263",39,40000,5,1,1,1,12,1,40000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"1264",42,25895,1,1,1,3,10,1,25895,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"1265",37,40000,1,0,0,0,15,0,40000,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
"1266",28,40000,0,1,0,2,4,1,40000,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1267",41,21514,0,0,1,1,9,1,21514,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"1268",55,8997,1,0,0,2,16,1,8997,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
"1269",48,15114,0,1,1,1,8,1,15114,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"1270",47,19001,1,1,0,1,9,1,19001,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1271",43,29913,1,1,0,2,7,1,29913,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1272",34,5029,0,1,1,1,12,1,5029,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
"1273",35,14281,0,1,0,2,11,0,14281,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1274",49,26225,1,1,1,1,10,1,26225,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"1275",45,40000,1,1,1,2,19,1,40000,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"1276",37,40000,0,1,1,2,15,1,40000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"1277",27,29271,5,1,1,0,23,0,29271,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
"1278",45,16075,1,0,0,3,15,0,16075,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"1279",61,40000,0,0,0,1,5,1,40000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"1280",51,40000,0,1,1,0,19,0,40000,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"1281",41,22469,0,0,1,2,8,1,22469,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1282",32,15776,2,0,0,1,13,1,15776,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1283",43,20193,2,0,0,1,4,0,20193,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"1284",60,13473,0,0,0,1,9,1,13473,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"1285",36,19395,0,1,1,3,17,1,19395,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"1286",28,31838,0,0,1,1,14,0,31838,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"1287",41,18668,1,0,1,1,16,1,18668,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"1288",45,34208,1,0,1,1,12,1,34208,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"1289",53,40000,1,1,1,2,15,0,40000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"1290",32,11330,4,1,1,1,7,0,11330,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1291",23,11548,0,1,0,3,10,1,11548,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"1292",19,18978,0,0,1,1,11,0,18978,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"1293",56,24232,1,1,1,1,3,1,24232,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"1294",43,23238,0,1,1,4,15,1,23238,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"1295",31,19690,0,1,0,0,8,1,19690,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0
"1296",39,19822,0,1,1,1,16,1,19822,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"1297",40,40000,0,1,1,2,4,1,40000,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1298",33,11315,2,0,0,0,15,1,11315,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"1299",39,18571,1,0,1,3,0,0,18571,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"1300",46,27594,0,1,1,1,10,0,27594,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"1301",47,36825,0,0,1,4,4,1,36825,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"1302",33,8830,0,0,0,1,2,1,8830,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
"1303",36,40000,1,1,0,0,14,1,40000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"1304",48,40000,4,0,1,2,11,0,40000,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
"1305",42,14311,1,1,1,1,4,1,14311,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1306",35,14894,0,1,1,1,13,0,14894,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
"1307",68,21523,3,1,1,3,10,0,21523,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"1308",41,14438,3,1,0,0,10,1,14438,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"1309",41,13773,0,0,0,3,0,1,13773,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"1310",47,37864,0,1,0,0,0,1,37864,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"1311",30,21456,1,1,1,1,11,0,21456,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"1312",33,29436,0,1,0,2,9,0,29436,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1313",36,17734,0,1,1,4,10,1,17734,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"1314",36,16657,0,1,0,0,13,0,16657,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"1315",33,40000,1,1,0,1,10,1,40000,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"1316",56,26170,0,1,0,0,13,1,26170,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"1317",51,15772,0,1,1,1,9,0,15772,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"1318",36,16633,0,1,1,2,2,0,16633,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
"1319",29,21854,0,1,1,1,14,0,21854,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"1320",52,20956,1,1,0,1,7,0,20956,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
"1321",29,16089,0,0,1,1,0,1,16089,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
"1322",39,15235,0,1,1,3,8,1,15235,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1323",53,27827,0,1,0,4,15,1,27827,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"1324",37,38927,1,1,0,1,16,1,38927,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"1325",51,14856,0,1,1,1,12,1,14856,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1326",55,19575,2,1,0,4,16,0,19575,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1327",36,26715,0,1,0,4,3,1,26715,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
"1328",38,19019,0,1,1,0,6,1,19019,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1329",42,16221,0,0,1,3,9,1,16221,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"1330",57,11141,0,1,0,0,12,1,11141,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"1331",50,40000,0,1,0,0,13,1,40000,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
"1332",52,13227,2,0,1,0,12,0,13227,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1333",38,23867,5,1,1,4,4,1,23867,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"1334",36,29199,1,1,0,3,11,1,29199,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1335",46,20409,1,0,1,3,7,1,20409,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"1336",56,16591,2,1,0,0,11,0,16591,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
"1337",43,32272,1,1,1,0,6,0,32272,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
"1338",43,21537,0,0,1,4,20,1,21537,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"1339",18,8385,1,0,0,2,14,1,8385,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"1340",43,12525,1,0,1,0,7,0,12525,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"1341",39,20113,0,0,1,3,5,0,20113,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"1342",51,19463,0,1,1,2,8,1,19463,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"1343",40,39481,4,0,0,0,13,0,39481,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"1344",49,29391,3,1,1,2,14,1,29391,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1345",37,18504,2,1,1,2,22,0,18504,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"1346",45,40000,1,0,0,5,4,1,40000,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1
"1347",40,37386,0,1,1,3,5,0,37386,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"1348",32,40000,0,1,1,1,13,1,40000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1349",38,40000,0,1,1,0,2,0,40000,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"1350",38,9955,0,1,0,2,3,1,9955,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
"1351",42,24245,0,0,1,1,4,0,24245,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"1352",35,25737,2,0,0,1,8,0,25737,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
"1353",43,27855,0,0,0,1,6,1,27855,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"1354",63,27463,1,1,0,2,13,1,27463,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
"1355",39,13921,4,1,0,0,12,1,13921,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1356",43,40000,3,1,1,1,11,1,40000,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"1357",52,18746,0,1,0,0,12,1,18746,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"1358",50,23597,0,0,0,1,9,1,23597,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"1359",18,23164,1,0,0,1,7,1,23164,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1
"1360",18,20671,0,1,1,0,9,0,20671,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"1361",28,29651,0,1,0,3,15,1,29651,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"1362",47,39398,0,1,1,1,6,1,39398,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
"1363",21,20403,0,0,1,0,9,1,20403,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"1364",40,31501,0,1,1,1,14,1,31501,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"1365",43,32313,0,1,1,0,11,1,32313,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1366",51,29016,0,0,1,1,11,1,29016,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"1367",28,31663,2,1,0,1,2,0,31663,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
"1368",39,22763,2,1,0,2,0,1,22763,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"1369",21,17457,0,0,1,2,2,1,17457,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"1370",48,20124,0,0,1,2,10,0,20124,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
"1371",41,40000,0,1,0,3,13,0,40000,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"1372",49,15533,1,1,1,0,3,0,15533,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
